tid,dir,lav,cav,time,time_nr,day,date
1,0,20,11,76800,64,2,17086
1,1,35,34,76800,64,2,17086
2,0,33,28,76800,64,2,17086
3,0,34,36,76800,64,2,17086
3,1,37,37,76800,64,2,17086
1,0,11,9,78000,65,2,17086
1,1,34,23,78000,65,2,17086
2,0,28,26,78000,65,2,17086
3,0,36,36,78000,65,2,17086
3,1,37,33,78000,65,2,17086
1,0,9,8,79200,66,2,17086
1,1,23,22,79200,66,2,17086
2,0,26,22,79200,66,2,17086
3,0,36,25,79200,66,2,17086
3,1,33,18,79200,66,2,17086
1,0,8,5,80400,67,2,17086
1,1,22,21,80400,67,2,17086
2,0,22,19,80400,67,2,17086
3,0,25,20,80400,67,2,17086
3,1,18,16,80400,67,2,17086
1,0,5,9,81600,68,2,17086
1,1,21,26,81600,68,2,17086
2,0,19,16,81600,68,2,17086
3,0,20,16,81600,68,2,17086
3,1,16,16,81600,68,2,17086
1,0,9,11,82800,69,2,17086
1,1,26,14,82800,69,2,17086
2,0,16,23,82800,69,2,17086
3,0,16,13,82800,69,2,17086
3,1,16,12,82800,69,2,17086
1,0,11,7,84000,70,2,17086
1,1,14,18,84000,70,2,17086
2,0,23,8,84000,70,2,17086
3,0,13,10,84000,70,2,17086
3,1,12,9,84000,70,2,17086
1,0,7,7,85200,71,2,17086
1,1,18,9,85200,71,2,17086
2,0,8,9,85200,71,2,17086
3,0,10,15,85200,71,2,17086
3,1,9,12,85200,71,2,17086
1,0,7,8,0,0,3,17086
1,1,9,129,0,0,3,17086
2,0,9,2,0,0,3,17086
3,0,15,18,0,0,3,17086
3,1,12,132,0,0,3,17086
1,0,8,7,1200,1,3,17086
1,1,129,71,1200,1,3,17086
2,0,2,2,1200,1,3,17086
3,0,18,12,1200,1,3,17086
3,1,132,90,1200,1,3,17086
1,0,7,11,2400,2,3,17086
1,1,71,26,2400,2,3,17086
2,0,2,1,2400,2,3,17086
3,0,12,21,2400,2,3,17086
3,1,90,64,2400,2,3,17086
1,0,11,8,3600,3,3,17086
1,1,26,10,3600,3,3,17086
3,0,21,18,3600,3,3,17086
3,1,64,7,3600,3,3,17086
1,0,8,7,4800,4,3,17086
1,1,10,4,4800,4,3,17086
3,0,18,20,4800,4,3,17086
3,1,7,13,4800,4,3,17086
1,0,7,5,6000,5,3,17086
1,1,4,7,6000,5,3,17086
3,0,20,15,6000,5,3,17086
3,1,13,15,6000,5,3,17086
1,0,5,8,7200,6,3,17086
1,1,7,9,7200,6,3,17086
3,0,15,14,7200,6,3,17086
3,1,15,11,7200,6,3,17086
1,0,8,6,8400,7,3,17086
1,1,9,7,8400,7,3,17086
3,0,14,15,8400,7,3,17086
3,1,11,5,8400,7,3,17086
1,0,6,10,9600,8,3,17086
1,1,7,10,9600,8,3,17086
3,0,15,12,9600,8,3,17086
3,1,5,6,9600,8,3,17086
1,0,10,9,10800,9,3,17086
1,1,10,6,10800,9,3,17086
3,0,12,8,10800,9,3,17086
3,1,6,5,10800,9,3,17086
1,0,9,8,12000,10,3,17086
1,1,6,14,12000,10,3,17086
3,0,8,18,12000,10,3,17086
3,1,5,7,12000,10,3,17086
1,0,8,11,13200,11,3,17086
1,1,14,18,13200,11,3,17086
3,0,18,10,13200,11,3,17086
3,1,7,4,13200,11,3,17086
1,0,11,9,14400,12,3,17086
1,1,18,17,14400,12,3,17086
3,0,10,11,14400,12,3,17086
3,1,4,5,14400,12,3,17086
1,0,9,7,15600,13,3,17086
1,1,17,23,15600,13,3,17086
3,0,11,11,15600,13,3,17086
3,1,5,8,15600,13,3,17086
1,0,7,10,16800,14,3,17086
1,1,23,23,16800,14,3,17086
3,0,11,14,16800,14,3,17086
3,1,8,5,16800,14,3,17086
1,0,10,3,18000,15,3,17086
1,1,23,33,18000,15,3,17086
3,0,14,21,18000,15,3,17086
3,1,5,8,18000,15,3,17086
1,0,3,8,19200,16,3,17086
1,1,33,29,19200,16,3,17086
2,0,14,14,19200,16,3,17086
3,0,21,10,19200,16,3,17086
3,1,8,9,19200,16,3,17086
1,0,8,6,20400,17,3,17086
1,1,29,30,20400,17,3,17086
2,0,14,15,20400,17,3,17086
3,0,10,27,20400,17,3,17086
3,1,9,19,20400,17,3,17086
1,0,6,10,21600,18,3,17086
1,1,30,38,21600,18,3,17086
2,0,15,32,21600,18,3,17086
3,0,27,33,21600,18,3,17086
3,1,19,20,21600,18,3,17086
1,0,10,17,22800,19,3,17086
1,1,38,47,22800,19,3,17086
2,0,32,27,22800,19,3,17086
3,0,33,50,22800,19,3,17086
3,1,20,35,22800,19,3,17086
1,0,17,16,24000,20,3,17086
1,1,47,67,24000,20,3,17086
2,0,27,45,24000,20,3,17086
3,0,50,81,24000,20,3,17086
3,1,35,36,24000,20,3,17086
1,0,16,27,25200,21,3,17086
1,1,67,80,25200,21,3,17086
2,0,45,91,25200,21,3,17086
3,0,81,101,25200,21,3,17086
3,1,36,69,25200,21,3,17086
1,0,27,27,26400,22,3,17086
1,1,80,82,26400,22,3,17086
2,0,91,92,26400,22,3,17086
3,0,101,115,26400,22,3,17086
3,1,69,93,26400,22,3,17086
1,0,27,42,27600,23,3,17086
1,1,82,103,27600,23,3,17086
2,0,92,119,27600,23,3,17086
3,0,115,153,27600,23,3,17086
3,1,93,94,27600,23,3,17086
1,0,42,45,28800,24,3,17086
1,1,103,114,28800,24,3,17086
2,0,119,129,28800,24,3,17086
3,0,153,151,28800,24,3,17086
3,1,94,99,28800,24,3,17086
1,0,45,54,30000,25,3,17086
1,1,114,111,30000,25,3,17086
2,0,129,124,30000,25,3,17086
3,0,151,146,30000,25,3,17086
3,1,99,114,30000,25,3,17086
1,0,54,55,31200,26,3,17086
1,1,111,109,31200,26,3,17086
2,0,124,114,31200,26,3,17086
3,0,146,160,31200,26,3,17086
3,1,114,137,31200,26,3,17086
1,0,55,44,32400,27,3,17086
1,1,109,122,32400,27,3,17086
2,0,114,112,32400,27,3,17086
3,0,160,146,32400,27,3,17086
3,1,137,109,32400,27,3,17086
1,0,44,51,33600,28,3,17086
1,1,122,116,33600,28,3,17086
2,0,112,108,33600,28,3,17086
3,0,146,107,33600,28,3,17086
3,1,109,114,33600,28,3,17086
1,0,51,34,34800,29,3,17086
1,1,116,100,34800,29,3,17086
2,0,108,86,34800,29,3,17086
3,0,107,112,34800,29,3,17086
3,1,114,107,34800,29,3,17086
1,0,34,47,36000,30,3,17086
1,1,100,93,36000,30,3,17086
2,0,86,78,36000,30,3,17086
3,0,112,97,36000,30,3,17086
3,1,107,110,36000,30,3,17086
1,0,47,43,37200,31,3,17086
1,1,93,96,37200,31,3,17086
2,0,78,61,37200,31,3,17086
3,0,97,114,37200,31,3,17086
3,1,110,72,37200,31,3,17086
1,0,43,36,38400,32,3,17086
1,1,96,106,38400,32,3,17086
2,0,61,68,38400,32,3,17086
3,0,114,98,38400,32,3,17086
3,1,72,77,38400,32,3,17086
1,0,36,33,39600,33,3,17086
1,1,106,85,39600,33,3,17086
2,0,68,54,39600,33,3,17086
3,0,98,84,39600,33,3,17086
3,1,77,70,39600,33,3,17086
1,0,33,40,40800,34,3,17086
1,1,85,90,40800,34,3,17086
2,0,54,56,40800,34,3,17086
3,0,84,90,40800,34,3,17086
3,1,70,68,40800,34,3,17086
1,0,40,39,42000,35,3,17086
1,1,90,76,42000,35,3,17086
2,0,56,44,42000,35,3,17086
3,0,90,102,42000,35,3,17086
3,1,68,77,42000,35,3,17086
1,0,39,43,43200,36,3,17086
1,1,76,89,43200,36,3,17086
2,0,44,60,43200,36,3,17086
3,0,102,83,43200,36,3,17086
3,1,77,80,43200,36,3,17086
1,0,43,32,44400,37,3,17086
1,1,89,107,44400,37,3,17086
2,0,60,72,44400,37,3,17086
3,0,83,83,44400,37,3,17086
3,1,80,66,44400,37,3,17086
1,0,32,47,45600,38,3,17086
1,1,107,88,45600,38,3,17086
2,0,72,58,45600,38,3,17086
3,0,83,101,45600,38,3,17086
3,1,66,69,45600,38,3,17086
1,0,47,45,46800,39,3,17086
1,1,88,97,46800,39,3,17086
2,0,58,77,46800,39,3,17086
3,0,101,109,46800,39,3,17086
3,1,69,94,46800,39,3,17086
1,0,45,46,48000,40,3,17086
1,1,97,91,48000,40,3,17086
2,0,77,65,48000,40,3,17086
3,0,109,103,48000,40,3,17086
3,1,94,85,48000,40,3,17086
1,0,46,51,49200,41,3,17086
1,1,91,106,49200,41,3,17086
2,0,65,72,49200,41,3,17086
3,0,103,104,49200,41,3,17086
3,1,85,82,49200,41,3,17086
1,0,51,45,50400,42,3,17086
1,1,106,95,50400,42,3,17086
2,0,72,68,50400,42,3,17086
3,0,104,92,50400,42,3,17086
3,1,82,83,50400,42,3,17086
1,0,45,47,51600,43,3,17086
1,1,95,99,51600,43,3,17086
2,0,68,79,51600,43,3,17086
3,0,92,132,51600,43,3,17086
3,1,83,98,51600,43,3,17086
1,0,47,51,52800,44,3,17086
1,1,99,96,52800,44,3,17086
2,0,79,68,52800,44,3,17086
3,0,132,101,52800,44,3,17086
3,1,98,91,52800,44,3,17086
1,0,51,41,54000,45,3,17086
1,1,96,90,54000,45,3,17086
2,0,68,62,54000,45,3,17086
3,0,101,107,54000,45,3,17086
3,1,91,98,54000,45,3,17086
1,0,41,43,55200,46,3,17086
1,1,90,103,55200,46,3,17086
2,0,62,79,55200,46,3,17086
3,0,107,110,55200,46,3,17086
3,1,98,96,55200,46,3,17086
1,0,43,52,56400,47,3,17086
1,1,103,88,56400,47,3,17086
2,0,79,72,56400,47,3,17086
3,0,110,110,56400,47,3,17086
3,1,96,80,56400,47,3,17086
1,0,52,41,57600,48,3,17086
1,1,88,112,57600,48,3,17086
2,0,72,71,57600,48,3,17086
3,0,110,111,57600,48,3,17086
3,1,80,85,57600,48,3,17086
1,0,41,42,58800,49,3,17086
1,1,112,103,58800,49,3,17086
2,0,71,66,58800,49,3,17086
3,0,111,104,58800,49,3,17086
3,1,85,90,58800,49,3,17086
1,0,42,48,60000,50,3,17086
1,1,103,115,60000,50,3,17086
2,0,66,82,60000,50,3,17086
3,0,104,114,60000,50,3,17086
3,1,90,77,60000,50,3,17086
1,0,48,42,61200,51,3,17086
1,1,115,89,61200,51,3,17086
2,0,82,81,61200,51,3,17086
3,0,114,111,61200,51,3,17086
3,1,77,99,61200,51,3,17086
1,0,42,26,62400,52,3,17086
1,1,89,132,62400,52,3,17086
2,0,81,82,62400,52,3,17086
3,0,111,139,62400,52,3,17086
3,1,99,88,62400,52,3,17086
1,0,26,26,63600,53,3,17086
1,1,132,129,63600,53,3,17086
2,0,82,76,63600,53,3,17086
3,0,139,99,63600,53,3,17086
3,1,88,90,63600,53,3,17086
1,0,26,29,64800,54,3,17086
1,1,129,48,64800,54,3,17086
2,0,76,66,64800,54,3,17086
3,0,99,89,64800,54,3,17086
3,1,90,88,64800,54,3,17086
1,0,29,25,66000,55,3,17086
1,1,48,82,66000,55,3,17086
2,0,66,66,66000,55,3,17086
3,0,89,91,66000,55,3,17086
3,1,88,59,66000,55,3,17086
1,0,25,21,67200,56,3,17086
1,1,82,66,67200,56,3,17086
2,0,66,55,67200,56,3,17086
3,0,91,50,67200,56,3,17086
3,1,59,99,67200,56,3,17086
1,0,21,18,68400,57,3,17086
1,1,66,39,68400,57,3,17086
2,0,55,44,68400,57,3,17086
3,0,50,49,68400,57,3,17086
3,1,99,51,68400,57,3,17086
1,0,18,17,69600,58,3,17086
1,1,39,50,69600,58,3,17086
2,0,44,46,69600,58,3,17086
3,0,49,40,69600,58,3,17086
3,1,51,58,69600,58,3,17086
1,0,17,24,70800,59,3,17086
1,1,50,38,70800,59,3,17086
2,0,46,22,70800,59,3,17086
3,0,40,60,70800,59,3,17086
3,1,58,72,70800,59,3,17086
1,0,24,15,72000,60,3,17087
1,1,38,41,72000,60,3,17087
2,0,22,31,72000,60,3,17087
3,0,60,34,72000,60,3,17087
3,1,72,65,72000,60,3,17087
1,0,15,18,73200,61,3,17087
1,1,41,41,73200,61,3,17087
2,0,31,31,73200,61,3,17087
3,0,34,30,73200,61,3,17087
3,1,65,53,73200,61,3,17087
1,0,18,16,74400,62,3,17087
1,1,41,42,74400,62,3,17087
2,0,31,33,74400,62,3,17087
3,0,30,38,74400,62,3,17087
3,1,53,38,74400,62,3,17087
1,0,16,22,75600,63,3,17087
1,1,42,29,75600,63,3,17087
2,0,33,36,75600,63,3,17087
3,0,38,41,75600,63,3,17087
3,1,38,28,75600,63,3,17087
1,0,22,16,76800,64,3,17087
1,1,29,31,76800,64,3,17087
2,0,36,15,76800,64,3,17087
3,0,41,33,76800,64,3,17087
3,1,28,38,76800,64,3,17087
1,0,16,10,78000,65,3,17087
1,1,31,38,78000,65,3,17087
2,0,15,26,78000,65,3,17087
3,0,33,24,78000,65,3,17087
3,1,38,44,78000,65,3,17087
1,0,10,8,79200,66,3,17087
1,1,38,26,79200,66,3,17087
2,0,26,22,79200,66,3,17087
3,0,24,26,79200,66,3,17087
3,1,44,26,79200,66,3,17087
1,0,8,7,80400,67,3,17087
1,1,26,33,80400,67,3,17087
2,0,22,12,80400,67,3,17087
3,0,26,22,80400,67,3,17087
3,1,26,31,80400,67,3,17087
1,0,7,10,81600,68,3,17087
1,1,33,24,81600,68,3,17087
2,0,12,15,81600,68,3,17087
3,0,22,10,81600,68,3,17087
3,1,31,25,81600,68,3,17087
1,0,10,7,82800,69,3,17087
1,1,24,13,82800,69,3,17087
2,0,15,14,82800,69,3,17087
3,0,10,11,82800,69,3,17087
3,1,25,21,82800,69,3,17087
1,0,7,4,84000,70,3,17087
1,1,13,18,84000,70,3,17087
2,0,14,9,84000,70,3,17087
3,0,11,9,84000,70,3,17087
3,1,21,12,84000,70,3,17087
1,0,4,3,85200,71,3,17087
1,1,18,11,85200,71,3,17087
2,0,9,6,85200,71,3,17087
3,0,9,13,85200,71,3,17087
3,1,12,11,85200,71,3,17087
1,0,3,5,0,0,4,17087
1,1,11,123,0,0,4,17087
2,0,6,7,0,0,4,17087
3,0,13,13,0,0,4,17087
3,1,11,107,0,0,4,17087
1,0,5,11,1200,1,4,17087
1,1,123,54,1200,1,4,17087
2,0,7,2,1200,1,4,17087
3,0,13,14,1200,1,4,17087
3,1,107,105,1200,1,4,17087
1,0,11,7,2400,2,4,17087
1,1,54,38,2400,2,4,17087
3,0,14,13,2400,2,4,17087
3,1,105,93,2400,2,4,17087
1,0,7,10,3600,3,4,17087
1,1,38,5,3600,3,4,17087
3,0,13,17,3600,3,4,17087
3,1,93,8,3600,3,4,17087
1,0,10,11,4800,4,4,17087
1,1,5,7,4800,4,4,17087
3,0,17,22,4800,4,4,17087
3,1,8,8,4800,4,4,17087
1,0,11,10,6000,5,4,17087
1,1,7,10,6000,5,4,17087
2,0,3,1,6000,5,4,17087
3,0,22,13,6000,5,4,17087
3,1,8,5,6000,5,4,17087
1,0,10,7,7200,6,4,17087
1,1,10,7,7200,6,4,17087
3,0,13,17,7200,6,4,17087
3,1,5,6,7200,6,4,17087
1,0,7,8,8400,7,4,17087
1,1,7,4,8400,7,4,17087
3,0,17,11,8400,7,4,17087
3,1,6,6,8400,7,4,17087
1,0,8,7,9600,8,4,17087
1,1,4,15,9600,8,4,17087
3,0,11,13,9600,8,4,17087
3,1,6,9,9600,8,4,17087
1,0,7,8,10800,9,4,17087
1,1,15,12,10800,9,4,17087
3,0,13,11,10800,9,4,17087
3,1,9,11,10800,9,4,17087
1,0,8,8,12000,10,4,17087
1,1,12,7,12000,10,4,17087
3,0,11,10,12000,10,4,17087
3,1,11,8,12000,10,4,17087
1,0,8,11,13200,11,4,17087
1,1,7,13,13200,11,4,17087
3,0,10,13,13200,11,4,17087
3,1,8,7,13200,11,4,17087
1,0,11,10,14400,12,4,17087
1,1,13,14,14400,12,4,17087
3,0,13,16,14400,12,4,17087
3,1,7,2,14400,12,4,17087
1,0,10,10,15600,13,4,17087
1,1,14,19,15600,13,4,17087
3,0,16,10,15600,13,4,17087
3,1,2,5,15600,13,4,17087
1,0,10,12,16800,14,4,17087
1,1,19,30,16800,14,4,17087
3,0,10,10,16800,14,4,17087
3,1,5,4,16800,14,4,17087
1,0,12,7,18000,15,4,17087
1,1,30,31,18000,15,4,17087
3,0,10,12,18000,15,4,17087
3,1,4,10,18000,15,4,17087
1,0,7,2,19200,16,4,17087
1,1,31,40,19200,16,4,17087
2,0,19,21,19200,16,4,17087
3,0,12,16,19200,16,4,17087
3,1,10,9,19200,16,4,17087
1,0,2,4,20400,17,4,17087
1,1,40,34,20400,17,4,17087
2,0,21,14,20400,17,4,17087
3,0,16,20,20400,17,4,17087
3,1,9,19,20400,17,4,17087
1,0,4,17,21600,18,4,17087
1,1,34,39,21600,18,4,17087
2,0,14,23,21600,18,4,17087
3,0,20,31,21600,18,4,17087
3,1,19,29,21600,18,4,17087
1,0,17,18,22800,19,4,17087
1,1,39,46,22800,19,4,17087
2,0,23,54,22800,19,4,17087
3,0,31,38,22800,19,4,17087
3,1,29,31,22800,19,4,17087
1,0,18,32,24000,20,4,17087
1,1,46,76,24000,20,4,17087
2,0,54,66,24000,20,4,17087
3,0,38,72,24000,20,4,17087
3,1,31,55,24000,20,4,17087
1,0,32,32,25200,21,4,17087
1,1,76,81,25200,21,4,17087
2,0,66,91,25200,21,4,17087
3,0,72,110,25200,21,4,17087
3,1,55,75,25200,21,4,17087
1,0,32,44,26400,22,4,17087
1,1,81,95,26400,22,4,17087
2,0,91,107,26400,22,4,17087
3,0,110,134,26400,22,4,17087
3,1,75,71,26400,22,4,17087
1,0,44,49,27600,23,4,17087
1,1,95,105,27600,23,4,17087
2,0,107,145,27600,23,4,17087
3,0,134,145,27600,23,4,17087
3,1,71,87,27600,23,4,17087
1,0,49,51,28800,24,4,17087
1,1,105,107,28800,24,4,17087
2,0,145,112,28800,24,4,17087
3,0,145,162,28800,24,4,17087
3,1,87,119,28800,24,4,17087
1,0,51,59,30000,25,4,17087
1,1,107,114,30000,25,4,17087
2,0,112,121,30000,25,4,17087
3,0,162,157,30000,25,4,17087
3,1,119,115,30000,25,4,17087
1,0,59,42,31200,26,4,17087
1,1,114,130,31200,26,4,17087
2,0,121,121,31200,26,4,17087
3,0,157,148,31200,26,4,17087
3,1,115,131,31200,26,4,17087
1,0,42,65,32400,27,4,17087
1,1,130,122,32400,27,4,17087
2,0,121,127,32400,27,4,17087
3,0,148,148,32400,27,4,17087
3,1,131,112,32400,27,4,17087
1,0,65,46,33600,28,4,17087
1,1,122,98,33600,28,4,17087
2,0,127,101,33600,28,4,17087
3,0,148,140,33600,28,4,17087
3,1,112,118,33600,28,4,17087
1,0,46,59,34800,29,4,17087
1,1,98,114,34800,29,4,17087
2,0,101,77,34800,29,4,17087
3,0,140,131,34800,29,4,17087
3,1,118,94,34800,29,4,17087
1,0,59,56,36000,30,4,17087
1,1,114,84,36000,30,4,17087
2,0,77,69,36000,30,4,17087
3,0,131,142,36000,30,4,17087
3,1,94,81,36000,30,4,17087
1,0,56,44,37200,31,4,17087
1,1,84,101,37200,31,4,17087
2,0,69,75,37200,31,4,17087
3,0,142,116,37200,31,4,17087
3,1,81,97,37200,31,4,17087
1,0,44,34,38400,32,4,17087
1,1,101,99,38400,32,4,17087
2,0,75,76,38400,32,4,17087
3,0,116,100,38400,32,4,17087
3,1,97,93,38400,32,4,17087
1,0,34,28,39600,33,4,17087
1,1,99,69,39600,33,4,17087
2,0,76,77,39600,33,4,17087
3,0,100,99,39600,33,4,17087
3,1,93,70,39600,33,4,17087
1,0,28,34,40800,34,4,17087
1,1,69,72,40800,34,4,17087
2,0,77,65,40800,34,4,17087
3,0,99,106,40800,34,4,17087
3,1,70,71,40800,34,4,17087
1,0,34,35,42000,35,4,17087
1,1,72,105,42000,35,4,17087
2,0,65,60,42000,35,4,17087
3,0,106,91,42000,35,4,17087
3,1,71,79,42000,35,4,17087
1,0,35,49,43200,36,4,17087
1,1,105,91,43200,36,4,17087
2,0,60,71,43200,36,4,17087
3,0,91,95,43200,36,4,17087
3,1,79,88,43200,36,4,17087
1,0,49,46,44400,37,4,17087
1,1,91,91,44400,37,4,17087
2,0,71,68,44400,37,4,17087
3,0,95,107,44400,37,4,17087
3,1,88,110,44400,37,4,17087
1,0,46,39,45600,38,4,17087
1,1,91,98,45600,38,4,17087
2,0,68,70,45600,38,4,17087
3,0,107,117,45600,38,4,17087
3,1,110,97,45600,38,4,17087
1,0,39,58,46800,39,4,17087
1,1,98,96,46800,39,4,17087
2,0,70,73,46800,39,4,17087
3,0,117,127,46800,39,4,17087
3,1,97,98,46800,39,4,17087
1,0,58,46,48000,40,4,17087
1,1,96,96,48000,40,4,17087
2,0,73,76,48000,40,4,17087
3,0,127,126,48000,40,4,17087
3,1,98,101,48000,40,4,17087
1,0,46,44,49200,41,4,17087
1,1,96,111,49200,41,4,17087
2,0,76,80,49200,41,4,17087
3,0,126,103,49200,41,4,17087
3,1,101,102,49200,41,4,17087
1,0,44,44,50400,42,4,17087
1,1,111,120,50400,42,4,17087
2,0,80,86,50400,42,4,17087
3,0,103,110,50400,42,4,17087
3,1,102,108,50400,42,4,17087
1,0,44,51,51600,43,4,17087
1,1,120,92,51600,43,4,17087
2,0,86,81,51600,43,4,17087
3,0,110,138,51600,43,4,17087
3,1,108,83,51600,43,4,17087
1,0,51,43,52800,44,4,17087
1,1,92,86,52800,44,4,17087
2,0,81,83,52800,44,4,17087
3,0,138,96,52800,44,4,17087
3,1,83,116,52800,44,4,17087
1,0,43,48,54000,45,4,17087
1,1,86,96,54000,45,4,17087
2,0,83,91,54000,45,4,17087
3,0,96,97,54000,45,4,17087
3,1,116,119,54000,45,4,17087
1,0,48,43,55200,46,4,17087
1,1,96,87,55200,46,4,17087
2,0,91,78,55200,46,4,17087
3,0,97,117,55200,46,4,17087
3,1,119,105,55200,46,4,17087
1,0,43,33,56400,47,4,17087
1,1,87,83,56400,47,4,17087
2,0,78,72,56400,47,4,17087
3,0,117,134,56400,47,4,17087
3,1,105,105,56400,47,4,17087
1,0,33,44,57600,48,4,17087
1,1,83,84,57600,48,4,17087
2,0,72,81,57600,48,4,17087
3,0,134,110,57600,48,4,17087
3,1,105,120,57600,48,4,17087
1,0,44,48,58800,49,4,17087
1,1,84,116,58800,49,4,17087
2,0,81,79,58800,49,4,17087
3,0,110,122,58800,49,4,17087
3,1,120,122,58800,49,4,17087
1,0,48,50,60000,50,4,17087
1,1,116,99,60000,50,4,17087
2,0,79,74,60000,50,4,17087
3,0,122,149,60000,50,4,17087
3,1,122,99,60000,50,4,17087
1,0,50,54,61200,51,4,17087
1,1,99,114,61200,51,4,17087
2,0,74,77,61200,51,4,17087
3,0,149,114,61200,51,4,17087
3,1,99,88,61200,51,4,17087
1,0,54,45,62400,52,4,17087
1,1,114,94,62400,52,4,17087
2,0,77,80,62400,52,4,17087
3,0,114,123,62400,52,4,17087
3,1,88,96,62400,52,4,17087
1,0,45,39,63600,53,4,17087
1,1,94,120,63600,53,4,17087
2,0,80,80,63600,53,4,17087
3,0,123,113,63600,53,4,17087
3,1,96,105,63600,53,4,17087
1,0,39,34,64800,54,4,17087
1,1,120,53,64800,54,4,17087
2,0,80,73,64800,54,4,17087
3,0,113,89,64800,54,4,17087
3,1,105,87,64800,54,4,17087
1,0,34,33,66000,55,4,17087
1,1,53,73,66000,55,4,17087
2,0,73,70,66000,55,4,17087
3,0,89,70,66000,55,4,17087
3,1,87,80,66000,55,4,17087
1,0,33,23,67200,56,4,17087
1,1,73,76,67200,56,4,17087
2,0,70,52,67200,56,4,17087
3,0,70,64,67200,56,4,17087
3,1,80,75,67200,56,4,17087
1,0,23,17,68400,57,4,17087
1,1,76,48,68400,57,4,17087
2,0,52,46,68400,57,4,17087
3,0,64,49,68400,57,4,17087
3,1,75,49,68400,57,4,17087
1,0,17,19,69600,58,4,17087
1,1,48,29,69600,58,4,17087
2,0,46,45,69600,58,4,17087
3,0,49,51,69600,58,4,17087
3,1,49,57,69600,58,4,17087
1,0,19,21,70800,59,4,17087
1,1,29,53,70800,59,4,17087
2,0,45,37,70800,59,4,17087
3,0,51,51,70800,59,4,17087
3,1,57,68,70800,59,4,17087
1,0,21,17,72000,60,4,17088
1,1,53,43,72000,60,4,17088
2,0,37,44,72000,60,4,17088
3,0,51,65,72000,60,4,17088
3,1,68,50,72000,60,4,17088
1,0,17,18,73200,61,4,17088
1,1,43,38,73200,61,4,17088
2,0,44,34,73200,61,4,17088
3,0,65,47,73200,61,4,17088
3,1,50,42,73200,61,4,17088
1,0,18,18,74400,62,4,17088
1,1,38,38,74400,62,4,17088
2,0,34,42,74400,62,4,17088
3,0,47,34,74400,62,4,17088
3,1,42,50,74400,62,4,17088
1,0,18,18,75600,63,4,17088
1,1,38,29,75600,63,4,17088
2,0,42,26,75600,63,4,17088
3,0,34,37,75600,63,4,17088
3,1,50,38,75600,63,4,17088
1,0,18,18,76800,64,4,17088
1,1,29,23,76800,64,4,17088
2,0,26,25,76800,64,4,17088
3,0,37,31,76800,64,4,17088
3,1,38,35,76800,64,4,17088
1,0,18,16,78000,65,4,17088
1,1,23,25,78000,65,4,17088
2,0,25,27,78000,65,4,17088
3,0,31,27,78000,65,4,17088
3,1,35,45,78000,65,4,17088
1,0,16,9,79200,66,4,17088
1,1,25,24,79200,66,4,17088
2,0,27,17,79200,66,4,17088
3,0,27,23,79200,66,4,17088
3,1,45,36,79200,66,4,17088
1,0,9,11,80400,67,4,17088
1,1,24,19,80400,67,4,17088
2,0,17,13,80400,67,4,17088
3,0,23,22,80400,67,4,17088
3,1,36,33,80400,67,4,17088
1,0,11,6,81600,68,4,17088
1,1,19,25,81600,68,4,17088
2,0,13,15,81600,68,4,17088
3,0,22,17,81600,68,4,17088
3,1,33,25,81600,68,4,17088
1,0,6,3,82800,69,4,17088
1,1,25,14,82800,69,4,17088
2,0,15,6,82800,69,4,17088
3,0,17,4,82800,69,4,17088
3,1,25,15,82800,69,4,17088
1,0,3,11,84000,70,4,17088
1,1,14,11,84000,70,4,17088
2,0,6,11,84000,70,4,17088
3,0,4,15,84000,70,4,17088
3,1,15,15,84000,70,4,17088
1,0,11,9,85200,71,4,17088
1,1,11,8,85200,71,4,17088
2,0,11,9,85200,71,4,17088
3,0,15,16,85200,71,4,17088
3,1,15,13,85200,71,4,17088
1,0,9,15,0,0,5,17088
1,1,8,122,0,0,5,17088
2,0,9,1,0,0,5,17088
3,0,16,16,0,0,5,17088
3,1,13,128,0,0,5,17088
1,0,15,15,1200,1,5,17088
1,1,122,57,1200,1,5,17088
2,0,1,1,1200,1,5,17088
3,0,16,16,1200,1,5,17088
3,1,128,112,1200,1,5,17088
1,0,15,8,2400,2,5,17088
1,1,57,32,2400,2,5,17088
2,0,1,1,2400,2,5,17088
3,0,16,18,2400,2,5,17088
3,1,112,81,2400,2,5,17088
1,0,8,6,3600,3,5,17088
1,1,32,6,3600,3,5,17088
3,0,18,22,3600,3,5,17088
3,1,81,14,3600,3,5,17088
1,0,6,11,4800,4,5,17088
1,1,6,10,4800,4,5,17088
3,0,22,16,4800,4,5,17088
3,1,14,12,4800,4,5,17088
1,0,11,12,6000,5,5,17088
1,1,10,7,6000,5,5,17088
3,0,16,15,6000,5,5,17088
3,1,12,14,6000,5,5,17088
1,0,12,7,7200,6,5,17088
1,1,7,9,7200,6,5,17088
3,0,15,12,7200,6,5,17088
3,1,14,6,7200,6,5,17088
1,0,7,5,8400,7,5,17088
1,1,9,8,8400,7,5,17088
3,0,12,14,8400,7,5,17088
3,1,6,5,8400,7,5,17088
1,0,5,12,9600,8,5,17088
1,1,8,6,9600,8,5,17088
3,0,14,16,9600,8,5,17088
3,1,5,9,9600,8,5,17088
1,0,12,4,10800,9,5,17088
1,1,6,7,10800,9,5,17088
2,0,1,2,10800,9,5,17088
3,0,16,13,10800,9,5,17088
